id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
SGDD10539,Choupinette,Choupinette - Bukit Timah Road,Singapore,SGD,450.0,1.3243926,103.8096163,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10539/hero/4e68ceb8319b4f788b834fcd34e3c6ee_1575538950776159034.jpeg,5000,4.8,40.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,33.0,True,08:00-21:45,08:00-16:30,08:00-21:45,08:00-21:45,08:00-21:45,08:00-21:45,08:00-21:45,08:00-21:45,,Western,Breakfast & Brunch,Salad,,,Livraison et à emporter
SGDD01813,nomVnom,nomVnom - Tai Seng,Singapore,SGD,540.0,1.3362092,103.88873344468156,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01813/hero/d4709dc4f2061154217684ed662feaec-w550-ab.jpg,5000,4.5,208.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,30.0,True,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,,Thai,Fast Food,Vegetarian,Asian,Burger,Livraison et à emporter
SGDD01618,Jalan Kayu The Prata Cafe,Jalan Kayu The Prata Cafe - Tai Seng,Singapore,SGD,430.0,1.3361355,103.88923288666668,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01618/hero/ea968fdbaee94cc2a7e80886ba0763fb_1557994051821053948.jpeg,5000,4.1,471.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,True,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,,Asian,Seafood,Vegetarian,,,Livraison et à emporter
4-C2KWN6CCLUXZC2,Maisons Bowl,Maisons Bowl - Thomson V One,Singapore,SGD,1770.0,1.35314,103.83575,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KWN6CCLUXZC2/hero/60c8cdc6760d44ec9a39ad94db666521_1613370717827736181.jpeg,5000,4.4,36.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,42.0,,Closed,09:00-19:45,10:00-19:45,10:00-19:45,10:00-19:45,10:00-19:45,10:00-19:45,09:00-19:45,,Breakfast & Brunch,Dessert,Salad,Coffee & Tea,,Livraison et à emporter
4-C2UFJEWACJLGRE,456 Cafe,456 Cafe - Ascent @ 456,Singapore,SGD,760.0,1.32658,103.84838,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UFJEWACJLGRE/hero/b2427f4b5c294004b69c148a278ccb87_1622541260233472278.jpg,4999,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,28.0,,Closed,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,True,Asian,Beverages,Healthy,Local,Noodles,Livraison et à emporter
4-C2LBLPVGJPDHNJ,Mama Don,Mama Don - Tampines Polyview,Singapore,SGD,460.0,1.347974,103.936013,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LBLPVGJPDHNJ/hero/949a7d4d150043ad99c7a422ac89fea0_1615355549347335032.jpeg,5000,4.8,18.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,37.0,True,00:00-01:00 09:00-23:59,00:00-01:00 09:00-23:59,00:00-01:00 09:00-23:59,00:00-01:00 09:00-23:59,00:00-01:00 09:00-23:59,00:00-01:00 09:00-23:59,00:00-01:00 09:00-23:59,00:00-01:00 09:00-23:59,,Halal,Japanese,Salad,,,Livraison et à emporter
4-C2BGLXVEFFBUNX,Yuan Man Vegetarian,Yuan Man Vegetarian - Tampines Polyview,Singapore,SGD,400.0,1.3482954364941977,103.9362423352864,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BGLXVEFFBUNX/hero/a78721f687a4423a8582475797a08301_1602655244425685833.jpg,5000,4.0,40.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,44.0,True,09:00-20:45,09:00-20:45,09:00-20:45,09:00-20:45,09:00-20:45,09:00-20:45,09:00-20:45,09:00-20:45,,Asian,Local,Vegetarian Friendly,,,Livraison et à emporter
4-CYTEJ7L3N4NVLE,FUZE by Blend It Up,Fuze By Blend It Up - Quemoy Building,Singapore,SGD,1190.0,1.3451170403777997,103.8816189,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTEJ7L3N4NVLE/hero/1ac79f90bffe4afdaf4b8fc0dc47f3b1_1582596063515961730.jpeg,4999,3.8,12.0,DELIVERY_TAKEAWAY,S$2.00 off delivery fee with S$19.00 min. order,FOOD,GRAB,33.0,,Closed,11:15-19:55,11:15-19:55,11:15-19:55,11:15-19:55,11:15-19:55,11:15-19:55,11:15-19:55,,Western,Pasta,Salad,,,Livraison et à emporter
4-CY4JJ7AZLX3XRA,Victor's Vegetarian Food,Victor's Vegetarian Food - Circuit Road Food Centre,Singapore,SGD,870.0,1.325449459255976,103.8849736,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY4JJ7AZLX3XRA/hero/27bd383a20e341c4ad0ff53294d773bc_1574847419988755401.jpg,4999,4.1,37.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,33.0,,Closed,14:30-20:30,14:30-20:30 21:00-22:00,14:30-20:30 21:00-22:00,Closed,14:30-20:30,14:30-20:30,14:30-20:30,True,Local,Vegetarian,Vegan,,,Livraison et à emporter
4-CZCFEUBWJPXWRN,Steamed Gourmet,Steamed Gourmet - Tampines Mart,Singapore,SGD,1750.0,1.3542273,103.9600187,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCFEUBWJPXWRN/hero/7811d19e8205472db47bd32b9ee26248_1585289559147019909.jpeg,5000,4.2,542.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,37.0,,Closed,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,,Chinese,Local,Healthy,Asian,Fish,Livraison et à emporter
4-CZEBNAWZN6CYN2,Clean Food Haven,Clean Food Haven - Tailee Industrial Building,Singapore,SGD,1200.0,1.3491205071428571,103.8411676,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEBNAWZN6CYN2/hero/98d99e6061df46a29f6782eec1205a9b_1589195334075815769.png,10000,5.0,1.0,ONLY_DELIVERY,,MART,GRAB,,,Closed,Closed,09:30-17:15,09:30-17:15,Closed,09:30-16:45,09:30-17:15,09:30-17:15,,Mart,Snacks,Vegan,Wellness,,Livraison uniquement
