id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
SGDD05471,Roasted Master,Roasted Master - Keat Hong Close,Singapore,SGD,1860.0,1.3743228,103.74277823125,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05471/hero/a96b796ddaeadd85652bc099610afdd2-w550-c8.jpg,5000,4.0,162.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,29.0,,Closed,11:30-19:30,11:30-19:30,11:30-19:30,11:30-19:30,11:30-19:30,11:30-19:30,11:30-19:30,True,Chinese,Noodles,Dessert,,,Livraison et à emporter
4-C2JZLFVFJZECFE,LiHO TEA,LiHO TEA - Hougang Mall,Singapore,SGD,1780.0,1.3726850220143825,103.89381410911272,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JZLFVFJZECFE/hero/d76cded5282440a8964875b4d0cd7478_1621401524395015267.jpeg,5000,4.5,187.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,29.0,,Closed,11:30-21:45,11:30-21:45,11:30-21:45,11:30-21:45,11:30-21:45,11:30-21:45,10:00-22:00,,Same Prices In-Store,Beverages,Bubble Tea,Dessert,,Livraison et à emporter
4-C2JATJWHRNVKHE,Beardy Bakes Sugee Cakes,Beardy Bakes Sugee Cakes - Pasir Ris Street 71 ,Singapore,SGD,1000.0,1.377317506,103.9336623,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JATJWHRNVKHE/hero/2b0d6ee21f374170a3b82121b79f5676_1611304473727194688.jpeg,25000,5.0,1.0,ONLY_DELIVERY,S$5.00 off delivery fee with S$80.00 min. order,MART,MERCHANT,60.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Bakery & Cake,Local,Dessert,,,Livraison uniquement
SGDD05859,iTEA,iTEA - Elias Mall,Singapore,SGD,1720.0,1.378375,103.94189772,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05859/hero/61412095b1234f05948f6ec4a5f5edeb_1592877046416178645.jpeg,5000,4.5,1034.0,ONLY_DELIVERY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,,Closed,10:00-20:45,10:30-20:45,10:30-20:45,10:30-20:45,10:30-20:45,10:30-20:45,10:00-20:45,,Bubble Tea,Beverages,Dessert,Tea,,Livraison uniquement
SGDD00446,Emicakes,Emicakes - Compass One #01-05,Singapore,SGD,1200.0,1.3923593333333333,103.89496226666668,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00446/hero/0b56b343a1aa4dd7b8e78ebde8dd6408_1567151483971539226.jpeg,5000,4.7,565.0,ONLY_DELIVERY,,MART,GRAB,30.0,,Closed,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,,Mart,Snacks,Dessert,Cake,Bakery,Livraison uniquement
SGDD11891,Lao Ban,Lao Ban - Pasir Ris Bus Interchange,Singapore,SGD,1770.0,1.3735698,103.94989371148414,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11891/hero/laoban_hero_16x9.jpg,5000,4.8,211.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,33.0,,Closed,07:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,07:00-22:30,,Asian,Beverages,Dessert,Bubble Tea,,Livraison et à emporter
SGDD11202,Toast Box,Toast Box - Rivervale Mall,Singapore,SGD,330.0,1.3922034375,103.90474987030028,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11202/hero/1c3ecceebf434690880e7bffc63f0b25_1616571627302762364.jpeg,3000,4.1,1648.0,DELIVERY_TAKEAWAY,20% OFF Family Bundles,FOOD,GRAB,33.0,,Closed,07:30-19:45,07:30-19:45,07:30-19:45,07:30-19:45,07:30-19:45,07:30-19:45,07:30-19:45,,Beverages,Local,Coffee,Sandwiches,Tea,Livraison et à emporter
4-CYTKLXJGMFJAKA,The Coffee Bean & Tea Leaf,The Coffee Bean & Tea Leaf - Downtown East,Singapore,SGD,560.0,1.3761191368103023,103.95585513114928,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYTKLXJGMFJAKA/hero/7fac49171b364912a3b8ef8099e666f9_1620718644121574151.jpeg,5000,4.5,2525.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,26.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Beverages,Pasta,Dessert,Snack,Halal,Livraison et à emporter
SGDD01031,Singapore's BEST Traditional Herbal Soup,Singapore's BEST Traditional Herbal Soup - Blk 527,Singapore,SGD,1510.0,1.3727078,103.8545817,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01031/hero/upload-photo-Hero_Photo_63e6cd6f2d8340089564694bc5215db4_1556022961064920220.jpeg,5000,4.3,96.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,31.0,,Closed,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,Closed,True,Chinese,Local,Dessert,,,Livraison et à emporter
4-C2KZC66XE2MJEX,Sweet Cheeks,Sweet Cheeks - Cheng San Centre,Singapore,SGD,1530.0,1.3725606928661025,103.85560465050418,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KZC66XE2MJEX/hero/ae666f04039a4a8f9d2261491c0039f6_1613621082919155595.jpeg,5000,3.3,5.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,31.0,,Closed,00:00-00:30 12:00-22:30,12:00-22:30,12:00-22:30,12:00-22:30,12:00-22:30,12:00-23:59,00:00-00:30 12:00-23:59,True,Beverages,Dessert,Ice Cream,,,Livraison et à emporter
