id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
SGDD10739,My Kusina,My Kusina - Kampong Bahru Road,Singapore,SGD,5.7,1.2773249166666667,103.83659512101497,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10739/hero/972b468d0fc64bc6a7994a957da34d50_1575442479707528305.jpeg,5000,4.1,177.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,38.0,,Closed,Closed,Closed,Closed,Closed,Closed,Closed,12:00-12:01,True,Noodles,Salad,Beverages,,,Livraison et à emporter
4-C2T2GLC2AE61AA,Equate Coffee,Equate Coffee - Tanjong Pagar Plaza,Singapore,SGD,7.0,1.274938,103.842476,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T2GLC2AE61AA/hero/9225ff66186e48878b0b6fda01832615_1621856587595243300.jpeg,3000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,29.0,,Closed,Closed,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:00-14:30,,Bakery & Cake,Beverages,Coffee & Tea,Dessert,,Livraison et à emporter
4-CZMFCKTJBA5UN6,Bepoh Provision Store,Bepoh Provision Store - Blangah Garden,Singapore,SGD,9.6,1.275507975,103.81224862,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMFCKTJBA5UN6/hero/61103e75528c4f50811a6f741cb11d18_1597223458961109975.jpeg,10000,4.0,1.0,ONLY_DELIVERY,"Enjoy 20% off min. spend $25 with promo code ""GROCERIES""!",MART,GRAB,39.0,,Closed,07:30-21:30,07:30-21:30,07:30-21:30,07:30-21:30,07:30-21:30,Closed,07:30-21:30,True,Convenience,Mart,Snack,Beverages,,Livraison uniquement
4-CZCAUCDBGGMEHA,Lovingly Signed,Lovingly Signed - Cendex Centre,Singapore,SGD,4.8,1.2802648,103.8228003,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCAUCDBGGMEHA/hero/7139f8ba71bd4f6093915082cce9dfa8_1584319552908894651.jpeg,10000,,,ONLY_DELIVERY,,MART,GRAB,34.0,,Closed,Closed,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00,10:00-15:00,Closed,,Gifts,Hampers,Mart,,,Livraison uniquement
4-CZE2TZBYHECUUA,Good Chance Popiah Eating House,Good Chance Popiah Eating House - Silat Ave ,Singapore,SGD,15.0,1.27744270584579,103.8318541098875,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZE2TZBYHECUUA/hero/8b8ffbcec9c742b29451a45d58cb473a_1589885838774241922.jpg,25000,4.2,44.0,DELIVERY_TAKEAWAY,,FOOD,MERCHANT,129.0,,Closed,11:00-14:10 17:30-21:10,Closed,11:00-14:10 17:30-21:10,11:00-14:10 17:30-21:10,11:00-14:10 17:30-21:10,11:00-14:10 17:30-21:10,11:00-14:10 17:30-21:10,,Local,Chinese,Snack,Islandwide Delivery,,Livraison et à emporter
4-CZDFCBB2C66GTN,Firepit,Firepit,Singapore,SGD,5.7,1.2766912332675713,103.83607044688648,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDFCBB2C66GTN/hero/afb137dad00d4314ab45e5845742e433_1621661374697609188.jpeg,3000,,,DELIVERY_TAKEAWAY,,FOOD,GRAB,42.0,,Closed,11:00-15:00 16:00-22:00,Closed,Closed,11:00-15:00 16:30-22:00,11:00-15:00 16:30-22:00,11:00-15:00 16:30-22:00,11:00-15:00 16:00-22:00,,Vegan,Breakfast & Brunch,Tea,Coffee,Eco-Friendly,Livraison et à emporter
4-C2UEGJECJ7UDCX,K S Kumar Co,K S Kumar Co - Blangah Garden,Singapore,SGD,7.6,1.275606,103.811832,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UEGJECJ7UDCX/hero/f9c73a8574e3492fb5af945c492198c1_1622432082598058985.jpg,4000,,,ONLY_DELIVERY,,MART,GRAB,30.0,,Closed,07:45-21:30,Closed,07:45-21:30,07:45-21:30,07:45-21:30,07:45-21:30,07:45-21:30,True,Alcohol,Singaporean,Mart,,,Livraison uniquement
4-CZJFLELFNUAJJX,Tom N Toms Coffee,Tom N Toms Coffee - Icon Village,Singapore,SGD,4.4,1.2752627,103.8439984,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJFLELFNUAJJX/hero/a467ab983c98482e9aa406488ed2674a_1590551149328348773.jpg,3000,4.3,28.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,38.0,,Closed,09:10-22:20,09:10-22:20,09:10-22:20,09:10-22:20,09:10-22:20,09:10-22:00,09:10-22:00,,Breakfast & Brunch,Beverages,Coffee & Tea,Bakery & Cake,,Livraison et à emporter
4-CZD3N3C3DGMFVX,Beano,Beano - Everton Park,Singapore,SGD,4.7,1.27658055,103.8384992,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZD3N3C3DGMFVX/hero/4ba5af14d47a45d4917c49d8dd4585ae_1587966463033535417.jpg,5000,5.0,5.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,45.0,,Closed,Closed,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-19:00,07:30-14:00,,Local,Dessert,Beverages,,,Livraison et à emporter
4-CZDYLAJJHGB2AX,Blu Hills Cafe,Blu Hills Cafe - Henderson Industrial Park,Singapore,SGD,7.7,1.2819957,103.81944,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDYLAJJHGB2AX/hero/5a9e73fa08b9406897a0d555ab3ce4ed_1587550111980594295.jpg,5000,3.9,9.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,37.0,,Closed,Closed,10:00-14:50,10:00-14:50,10:00-14:50,10:00-14:50,10:00-14:50,Closed,,Asian,Beverages,Coffee,Tea,,Livraison et à emporter
