id_source,name,address,country,currency,delivery_cost,lat,lon,image_url,radius,rating,reviews_nr,delivery_options,promo,loc_type,delivery_by,delivery_time,open,displayedHours,sun,mon,tue,wed,thu,fri,sat,tempClosed,type_food_0,type_food_1,type_food_2,type_food_3,type_food_4,extracted_options
4-CY4JKE4ZWGJ3LE,Koo Kee Yong Tow Foo Mee,Koo Kee Yong Tow Foo Mee - Jurong West Street 61,Singapore,SGD,530.0,1.337295135764876,103.6974986517294,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY4JKE4ZWGJ3LE/hero/8316b9a9c5234403b980c08593572904_1575082432442734680.jpeg,5000,4.4,1825.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,47.0,True,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,00:00-23:59,,Asian,Noodles,Chinese,Local,,Livraison et à emporter
4-CZJTVALCCX3UV6,Y C Korean & Japanese Cuisine,Y C Korean & Japanese Cuisine - Woodlands Industrial Park E5 ,Singapore,SGD,2000.0,1.4509915157529107,103.793482,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJTVALCCX3UV6/hero/5e063da26e3a45d6a7a661fba919d338_1591163747682660403.jpeg,25000,3.3,3.0,DELIVERY_TAKEAWAY,S$1.00 off delivery fee with S$80.00 min. order,FOOD,MERCHANT,90.0,True,09:00-22:00,Closed,09:00-22:00,10:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,,Korean,Japanese,Asian,,,Livraison et à emporter
SGDD10127,Coba Coba,Coba Coba - Yishun Street 11 [Islandwide Delivery],Singapore,SGD,2490.0,1.4314283,103.8335283,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10127/hero/07b9b7690c6f4e0d9911608a3749ef26_1580721643324507270.jpeg,25000,4.6,2440.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,136.0,True,09:30-19:15,09:30-19:15,09:30-19:15,09:30-19:15,09:30-19:15,09:30-19:15,09:30-19:15,09:30-19:15,,Halal,Local,Asian,Islandwide Delivery,Same Prices In-Store,Livraison et à emporter
4-CZKUJGEEWAMYL2,Nayana KPop Cafe,Nayana KPop Cafe - Poiz - The Poiz Centre ,Singapore,SGD,1200.0,1.33184395,103.8687272,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKUJGEEWAMYL2/hero/db633d1095da4ad987c6faf88532f5a9_1593154633630888167.jpeg,25000,3.8,45.0,DELIVERY_TAKEAWAY_DINEIN,,FOOD,MERCHANT,119.0,True,11:00-15:00 17:00-21:00,11:00-15:00 17:00-21:00,Closed,11:00-15:00 17:00-21:00,11:00-15:00 17:00-21:00,11:00-15:00 17:00-21:00,11:00-15:00 17:00-21:00,11:00-15:00 17:00-21:00,,Local,Korean,Asian,Islandwide Delivery,,Livraison à emporter et sur place
4-CYVENEJYJF3EAX,Magic Wok Restaurant,Magic Wok Restaurant - Sembawang Shopping Centre [Islandwide Delivery],Singapore,SGD,2490.0,1.441801883280277,103.82465306666668,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYVENEJYJF3EAX/hero/60ff776f7fb5494ea37830af137f6935_1564566021610077783.jpg,25000,4.4,2612.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,120.0,True,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,,Seafood,Noodles,Chinese,Chicken,Halal,Livraison et à emporter
4-CZN1UFUTLRMBHA,KOI The,KOI The - Jurong Point,Singapore,SGD,810.0,1.34030832,103.70640064545456,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZN1UFUTLRMBHA/hero/548d2859945d4b2a80072d5f8a6356af_1599797315006721625.jpeg,5000,4.7,1007.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,52.0,True,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,,Beverages,Bubble Tea,Asian,,,Livraison et à emporter
4-CYLXGEL1L7WGWA,Sushi Express,Sushi Express - Fairprice Hub,Singapore,SGD,590.0,1.3272579954545456,103.67886775714284,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLXGEL1L7WGWA/hero/92e9f1caaa6040138e39a8a4042a70c6_1572187168000692196.png,5000,4.3,139.0,DELIVERY_TAKEAWAY,"Use 'TEATIME' for FREE delivery between 3PM to 5PM, Mon to Sun",FOOD,GRAB,47.0,True,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,11:30-20:00,,Japanese,Sushi,Asian,Healthy,,Livraison et à emporter
SGDD12166,Suparakki Ramen,Suparakki Ramen - Northpoint  [Islandwide Delivery],Singapore,SGD,2490.0,1.4287515,103.83585287630557,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD12166/hero/02e6f5fe0f264041b5253b3c846b0de9_1599980214542833224.jpeg,25000,4.4,1726.0,DELIVERY_TAKEAWAY,,FOOD,GRAB,138.0,True,10:30-20:20,10:30-20:20,10:30-20:20,10:30-20:20,10:30-20:20,10:30-20:20,10:30-20:20,10:30-20:20,,Local,Noodles,Japanese,Ramen,Islandwide Delivery,Livraison et à emporter
4-CZC1A7XBWF4DBE,Takagi Ramen,Takagi Ramen -  AMK ,Singapore,SGD,500.0,1.369431731136387,103.84733119730818,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZC1A7XBWF4DBE/hero/cfb6bd042adc46f2ba363e5cacb98348_1621311553864614933.jpeg,20000,3.8,788.0,DELIVERY_TAKEAWAY,,FOOD,MERCHANT,119.0,True,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,,Bubble Tea,Japanese,Asian,Noodles,,Livraison et à emporter
4-C2NZUEEJUAUFV2,Xinghua Delights,Xing Hua Delights - Sembawang Garden Arcade [Islandwide Delivery],Singapore,SGD,2490.0,1.4413,103.82361,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NZUEEJUAUFV2/hero/c6b03e595de14090b5629043d3c4bb7b_1619694520930738745.jpeg,25000,5.0,1.0,DELIVERY_TAKEAWAY,S$5.00 off delivery fee with S$30.00 min. order,FOOD,GRAB,108.0,True,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,,Chinese,Soup,Asian,Islandwide Delivery,,Livraison et à emporter
